Onset;Bar.Crotchet;Duration (s);Tempo (bpm);Intensity (dB)
0.754648526;1.1;2.89088;0;66.5
3.645532879;1.2;2.93442;20.7549;73.7
6.579954648;2.1;2.79964;20.447;72.9
9.379591836;2.2;2.62512;21.4313;61.4
12.00471655;3.1;2.54259;22.8561;61.6
14.54730159;3.2;2.70512;23.598;69.3
17.2524263;4.1;2.81651;22.1801;73
20.06893424;4.2;2.76789;21.303;52.3
22.8368254;5.1;2.38766;21.6772;64.6
25.2244898;5.2;2.55819;25.1292;64.5
27.78267574;6.1;2.53098;23.4541;67.1
30.31365079;6.2;2.79247;23.7063;66.7
33.10612245;7.1;2.47755;21.4863;63
35.58367347;7.2;2.63637;24.2175;64.6
38.22004535;8.1;2.6819;22.7585;67.3
40.90195011;8.2;2.48989;22.3722;71.8
43.39183673;9.1;2.70204;24.0975;65.1
46.09387755;9.2;2.72898;22.2054;62.7
48.82285714;10.1;2.52517;21.9862;61.7
51.34802721;10.2;2.31619;23.7608;64.3
53.66421769;11.1;2.60109;25.9046;62
56.26530612;11.2;3.16336;23.0673;62.7
59.42866213;12.1;2.6644;18.9672;60.3
62.09306122;12.2;2.48624;22.5191;57.7
64.57929705;13.1;2.46832;24.1329;61.7
67.04761905;13.2;2.53388;24.308;63.8
69.5814966;14.1;2.39456;23.6791;64
71.97605442;14.2;2.40828;25.0568;63.2
74.38433107;15.1;2.33345;24.9141;63.9
76.71777778;15.2;2.68286;25.713;59.1
79.40063492;16.1;2.61224;22.3642;62.7
82.01287982;16.2;2.57741;22.9688;63.9
84.59029478;17.1;2.4381;23.2791;65.1
87.02839002;17.2;2.58903;24.6094;66.2
89.61741497;18.1;2.40327;23.1747;61.8
92.02068027;18.2;2.33361;24.966;67.8
94.35428571;19.1;2.52517;25.7113;63.7
96.87945578;19.2;2.45551;23.7608;42.2
99.33496599;20.1;2.59687;24.4348;55.6
101.9318367;20.2;2.56957;23.1047;64.1
104.5014059;21.1;2.23862;23.3502;58.6
106.7400227;21.2;2.43195;26.8023;66
109.1719728;22.1;2.49279;24.6716;64.9
111.6647619;22.2;2.64707;24.0694;69.3
114.3118367;23.1;2.40327;22.6665;64.9
116.715102;23.2;2.53098;24.966;65.9
119.2460771;24.1;2.69431;23.7063;66.7
121.9403855;24.2;2.68111;22.2692;66.8
124.6214966;25.1;2.15946;22.3788;72.2
126.7809524;25.2;2.28717;27.7848;78.1
129.0681179;26.1;2.21751;26.2333;75.6
131.2856236;26.2;2.21751;27.0574;76.6
133.5031293;27.1;2.20503;27.0574;69.8
135.7081633;27.2;2.3551;27.2105;79.9
138.0632653;28.1;2.2288;25.4766;82.8
140.2920635;28.2;2.441;26.9203;77.3
142.7330612;29.1;2.48454;24.5801;75.1
145.2175964;29.2;2.44633;24.1494;72.8
147.6639229;30.1;2.40664;24.5266;75.6
150.0705669;30.2;2.3376;24.931;72.6
152.4081633;31.1;2.22857;25.6674;68.2
154.6367347;31.2;2.44626;26.9231;66
157.0829932;32.1;2.40327;24.5273;67.8
159.4862585;32.2;2.67029;24.966;63.4
162.1565533;33.1;2.57741;22.4694;64.4
164.7339683;33.2;2.36844;23.2791;64
167.1024036;34.1;2.41488;25.3332;64.5
169.5172789;34.2;2.44971;24.846;62.6
171.9669841;35.1;2.27556;24.4927;62.2
174.2425397;35.2;2.322;26.3672;62.1
176.5645351;36.1;2.42649;25.8398;60.5
178.9910204;36.2;2.35683;24.7271;61.7
181.3478458;37.1;2.55519;25.458;56.7
183.9030385;37.2;2.29279;23.4816;65.9
186.1958277;38.1;2.12961;26.169;63.6
188.3254422;38.2;2.05093;28.1741;65.8
190.3763719;39.1;2.23315;29.255;69.7
192.6095238;39.2;2.15655;26.8679;77.5
194.7660771;40.1;2.1727;27.8222;83.4
196.9387755;40.2;2.05333;27.6154;80.2
198.9921088;41.1;2.16299;29.2208;78.8
201.155102;41.2;2.23061;27.7393;79
203.3857143;42.1;2.29664;26.8984;78
205.6823583;42.2;2.41356;26.1251;70.3
208.0959184;43.1;2.68322;24.8595;65.4
210.7791383;43.2;3.2624;22.3612;63.6
214.041542;44.1;2.798;18.3913;62.9
216.8395465;44.2;2.77478;21.4439;71.9
219.6143311;45.1;2.74893;21.6233;76.2
222.3632653;45.2;2.66122;21.8266;57.6
225.0244898;46.1;2.46122;22.546;62.5
227.4857143;46.2;2.72853;24.3781;69.1
230.2142404;47.1;2.79392;21.9899;73
233.0081633;47.2;2.67143;21.4752;55.6
235.6795918;48.1;2.45265;22.4599;61.2
238.1322449;48.2;2.44971;24.4633;65.1
240.5819501;49.1;2.18268;24.4927;65.4
242.7646259;49.2;2.56;27.4892;65.2
245.3246259;50.1;2.19429;23.4375;64.6
247.5189116;50.2;2.35102;27.3438;66.3
249.869932;51.1;2.21751;25.5208;69.6
252.0874376;51.2;2.47293;27.0574;69.8
254.5603628;52.1;2.63546;24.2628;67.5
257.1958277;52.2;2.46712;22.7664;66.7
259.6629478;53.1;2.50605;24.3199;66.3
262.1690023;53.2;2.60814;23.942;62.6
264.7771429;54.1;2.50195;23.0049;72.9
267.279093;54.2;2.51293;23.9813;68.4
269.7920181;55.1;2.41549;23.8766;62
272.2075057;55.2;3.12311;24.8397;62.8
275.3306122;56.1;2.90249;19.2116;54.6
278.2331066;56.2;2.53678;20.6719;61.5
280.7698866;57.1;2.58322;23.652;68.3
283.3531066;57.2;2.80381;23.2268;67.7
286.1569161;58.1;2.62966;21.3995;63.8
288.786576;58.2;2.59483;22.8166;67.6
291.3814059;59.1;2.75737;23.1229;69
294.1387755;59.2;2.92571;21.7599;65.7
297.0644898;60.1;2.47293;20.5078;63.4
299.537415;60.2;2.47293;24.2628;72.8
302.0103401;61.1;2.43893;24.2628;68
304.4492744;61.2;2.62726;24.6009;65
307.0765306;62.1;3.23864;22.8375;69.2
310.3151701;62.2;3.4793;18.5263;64
313.7944671;63.1;2.68771;17.2449;63.5
316.4821769;63.2;2.4439;22.3238;74.5
318.9260771;64.1;2.31039;24.5509;77.8
321.2364626;64.2;2.38005;25.9697;70.2
323.6165079;65.1;2.39982;25.2096;77.2
326.0163265;65.2;2.56735;25.0019;76.3
328.5836735;66.1;2.65714;23.3704;70.1
331.2408163;66.2;2.92556;22.5806;71.4
334.1663719;67.1;2.56154;20.5089;65
336.7279138;67.2;2.62311;23.4234;65.9
339.3510204;68.1;2.62086;22.8736;59.4
341.9718821;68.2;2.9141;22.8932;62.2
344.8859864;69.1;3.36689;20.5895;61.4
348.2528798;69.2;3.3961;17.8206;68.2
351.6489796;70.1;3.15102;17.6673;59.1
354.8;70.2;4.19211;19.0415;61.3
358.9921088;71.1;0;14.3126;57.5
