Onset;Bar.Quaver;Duration (s);Tempo (bpm);Intensity (dB)
1.213333333;0.5;0.252;0;57.8
1.465333333;0.6;0.266;238.095;57
1.731333333;1.1;0.242667;225.564;65.5
1.974;1.2;0.247333;247.253;64.1
2.221333333;1.3;0.267229;242.588;59.8
2.4885625;1.4;0.232104;224.526;48
2.720666667;1.5;0.247333;258.505;59.9
2.968;1.6;0.252;242.588;51.7
3.22;2.1;0.247333;238.095;63.6
3.467333333;2.2;0.224;242.588;66.6
3.691333333;2.3;0.233333;267.857;65
3.924666667;2.4;0.238;257.143;60.5
4.162666667;2.5;0.21;252.101;60.7
4.372666667;2.6;0.214667;285.714;57.9
4.587333333;3.1;0.228667;279.503;63.2
4.816;3.2;0.266;262.391;69.7
5.082;3.3;0.214667;225.564;64.6
5.296666667;3.4;0.256667;279.503;55.9
5.553333333;3.5;0.238;233.766;64.9
5.791333333;3.6;0.261333;252.101;58
6.052666667;4.1;0.25101;229.592;66.1
6.303677083;4.2;0.215656;239.034;67.7
6.519333333;4.3;0.21;278.221;66.5
6.729333333;4.4;0.214667;285.714;64.4
6.944;4.5;0.196;279.503;61.2
7.14;4.6;0.247333;306.122;62.5
7.387333333;5.1;0.233333;242.588;68.1
7.620666667;5.2;0.191333;257.143;67
7.812;5.3;0.214667;313.589;61.7
8.026666667;5.4;0.228667;279.503;54.8
8.255333333;5.5;0.238;262.391;64.1
8.493333333;5.6;0.242667;252.101;60.7
8.736;6.1;0.214667;247.253;66.6
8.950666667;6.2;0.205333;279.503;67.6
9.156;6.3;0.219333;292.208;64.9
9.375333333;6.4;0.224;273.556;65.1
9.599333333;6.5;0.200667;267.857;70.8
9.8;6.6;0.247333;299.003;66.6
10.04733333;7.1;0.21;242.588;67.7
10.25733333;7.2;0.228667;285.714;70.4
10.486;7.3;0.196;262.391;70.7
10.682;7.4;0.252;306.122;70.4
10.934;7.5;0.200667;238.095;65.1
11.13466667;7.6;0.205333;299.003;62.7
11.34;8.1;0.196;292.208;64.3
11.536;8.2;0.219333;306.122;67.8
11.75533333;8.3;0.219333;273.556;66
11.97466667;8.4;0.219333;273.556;61.5
12.194;8.5;0.196;273.556;65.1
12.39;8.6;0.228667;306.122;64.4
12.61866667;9.1;0.224;262.391;66.7
12.84266667;9.2;0.21926;267.857;67.6
13.06192708;9.3;0.214813;273.647;69.1
13.27673958;9.4;0.223927;279.313;62.1
13.50066667;9.5;0.242719;267.944;66.6
13.74338542;9.6;0.26849;247.2;57.2
14.011875;10.1;0.244323;223.472;69.9
14.25619792;10.2;0.294469;245.577;69.2
14.55066667;10.3;0.266;203.757;67.3
14.81666667;10.4;0.196;225.564;61.1
15.01266667;10.5;0.261333;306.122;57.5
15.274;10.6;0.242667;229.592;55.3
15.51666667;11.1;0.21;247.253;63.7
15.72666667;11.2;0.233333;285.714;57.5
15.96;11.3;0.238;257.143;62.8
16.198;11.4;0.228667;252.101;56.4
16.42666667;11.5;0.242667;262.391;64.5
16.66933333;11.6;0.250708;247.253;56.6
16.92004167;12.1;0.233885;239.322;66.7
17.15392708;12.2;0.234073;256.536;63.6
17.388;12.3;0.233333;256.33;66.7
17.62133333;12.4;0.238;257.143;59.2
17.85933333;12.5;0.256667;252.101;67.7
18.116;12.6;0.289333;233.766;66.7
18.40533333;13.1;0.270667;207.373;69.3
18.676;13.2;0.25076;221.675;67.3
18.92676042;13.3;0.262573;239.272;69
19.18933333;13.4;0.268823;228.508;66.3
19.45815625;13.5;0.309844;223.195;66.7
19.768;13.6;0.336;193.646;62.7
20.104;14.1;0.292573;178.571;65.9
20.39657292;14.2;0.337427;205.077;61.6
20.734;14.3;0.373333;177.816;64.2
21.10733333;14.4;0.35;160.714;53.2
21.45733333;14.5;0.28399;171.429;51.1
21.74132292;14.6;0.229344;211.275;54.1
21.97066667;15.1;0.238;261.616;59.6
22.20866667;15.2;0.256667;252.101;64.8
22.46533333;15.3;0.264219;233.766;54.9
22.72955208;15.4;0.239781;227.085;48.6
22.96933333;15.5;0.245385;250.228;64.7
23.21471875;15.6;0.323948;244.513;55.4
23.53866667;16.1;0.266;185.215;68.2
23.80466667;16.2;0.238;225.564;66
24.04266667;16.3;0.233333;252.101;63.6
24.276;16.4;0.224;257.143;63.2
24.5;16.5;0.205333;267.857;70.2
24.70533333;16.6;0.233333;292.208;65.4
24.93866667;17.1;0.238344;257.143;64.1
25.17701042;17.2;0.228323;251.737;62.6
25.40533333;17.3;0.225906;262.786;62.3
25.63123958;17.4;0.250531;265.597;60.3
25.88177083;17.5;0.256229;239.491;62.2
26.138;17.6;0.252;234.165;51.6
26.39;18.1;0.219333;238.095;68.2
26.60933333;18.2;0.256667;273.556;67.7
26.866;18.3;0.214667;233.766;65.8
27.08066667;18.4;0.214667;279.503;65.5
27.29533333;18.5;0.21;279.503;74
27.50533333;18.6;0.238;285.714;68.4
27.74333333;19.1;0.219333;252.101;69
27.96266667;19.2;0.214667;273.556;69.3
28.17733333;19.3;0.228667;279.503;70.1
28.406;19.4;0.233333;262.391;58.9
28.63933333;19.5;0.247333;257.143;72
28.88666667;19.6;0.256667;242.588;60.5
29.14333333;20.1;0.233333;233.766;75.2
29.37666667;20.2;0.219333;257.143;68.8
29.596;20.3;0.191333;273.556;64.3
29.78733333;20.4;0.219333;313.589;71.1
30.00666667;20.5;0.205333;273.556;72
30.212;20.6;0.224;292.208;67.2
30.436;21.1;0.241323;267.857;74.9
30.67732292;21.2;0.234677;248.63;71.1
30.912;21.3;0.200667;255.67;68.4
31.11266667;21.4;0.220667;299.003;64.2
31.33333333;21.5;0.212448;271.903;67.8
31.54578125;21.6;0.243552;282.422;62.4
31.78933333;22.1;0.232385;246.354;71.7
32.02171875;22.2;0.238948;258.192;71.8
32.26066667;22.3;0.205333;251.101;72.4
32.466;22.4;0.219333;292.208;71.1
32.68533333;22.5;0.21;273.556;68.5
32.89533333;22.6;0.270667;285.714;64.5
33.166;23.1;0.188083;221.675;72.8
33.35408333;23.2;0.203917;319.008;70.8
33.558;23.3;0.233812;294.238;75.4
33.7918125;23.4;0.23601;256.616;65.7
34.02782292;23.5;0.25351;254.226;72
34.28133333;23.6;0.260469;236.677;63.5
34.54180208;24.1;0.276198;230.354;68.7
34.818;24.2;0.303333;217.236;69.6
35.12133333;24.3;0.270667;197.802;67.8
35.392;24.4;0.270667;221.675;63.5
35.66266667;24.5;0.248042;221.675;67.3
35.91070833;24.6;0.232625;241.895;66.6
36.14333333;25.1;0.205333;257.926;67.5
36.34866667;25.2;0.205333;292.208;65.4
36.554;25.3;0.238;292.208;68
36.792;25.4;0.256667;252.101;59
37.04866667;25.5;0.266;233.766;67.1
37.31466667;25.6;0.233333;225.564;57.7
37.548;26.1;0.256667;257.143;68.3
37.80466667;26.2;0.261333;233.766;66.7
38.066;26.3;0.256667;229.592;67.4
38.32266667;26.4;0.247333;233.766;61.8
38.57;26.5;0.28;242.588;69.8
38.85;26.6;0.308;214.286;68.2
39.158;27.1;0.275333;194.805;68.3
39.43333333;27.2;0.256667;217.918;66.2
39.69;27.3;0.261333;233.766;66.2
39.95133333;27.4;0.308;229.592;56.6
40.25933333;27.5;0.261333;194.805;59.5
40.52066667;27.6;0.317333;229.592;54.4
40.838;28.1;0.359333;189.076;59.7
41.19733333;28.2;0.401333;166.976;56.1
41.59866667;28.3;0.35;149.502;58.5
41.94866667;28.4;0.410667;171.429;50.7
42.35933333;28.5;0.266;146.104;56
42.62533333;28.6;0.256667;225.564;54.9
42.882;29.1;0.233177;233.766;65.5
43.11517708;29.2;0.257562;257.315;64.5
43.37273958;29.3;0.26526;232.953;68.8
43.638;29.4;0.237833;226.193;51.9
43.87583333;29.5;0.270833;252.278;62
44.14666667;29.6;0.284667;221.538;61
44.43133333;30.1;0.219333;210.773;67.4
44.65066667;30.2;0.205333;273.556;70.2
44.856;30.3;0.224;292.208;66.1
45.08;30.4;0.247333;267.857;66
45.32733333;30.5;0.200667;242.588;66.8
45.528;30.6;0.266;299.003;62.3
45.794;31.1;0.205333;225.564;70.4
45.99933333;31.2;0.238;292.208;73.6
46.23733333;31.3;0.228667;252.101;68.8
46.466;31.4;0.240354;262.391;61.8
46.70635417;31.5;0.22099;249.632;64.8
46.92734375;31.6;0.26426;271.506;59.4
47.19160417;32.1;0.254396;227.049;63.4
47.446;32.2;0.236979;235.853;69.9
47.68297917;32.3;0.20175;253.187;66.9
47.88472917;32.4;0.241146;297.398;72
48.125875;32.5;0.212208;248.812;72
48.33808333;32.6;0.213917;282.741;64.1
48.552;33.1;0.233333;280.483;64.5
48.78533333;33.2;0.262563;257.143;67.3
49.04789583;33.3;0.215417;228.517;67
49.2633125;33.4;0.231354;278.53;61.3
49.49466667;33.5;0.247333;259.343;67.2
49.742;33.6;0.237865;242.588;67.3
49.97986458;34.1;0.236437;252.244;68.3
50.21630208;34.2;0.202365;253.767;74.3
50.41866667;34.3;0.214667;296.495;74.4
50.63333333;34.4;0.224;279.503;71.1
50.85733333;34.5;0.224094;267.857;70.1
51.08142708;34.6;0.237906;267.745;73.8
51.31933333;35.1;0.212948;252.2;67.3
51.53228125;35.2;0.202385;281.759;72.5
51.73466667;35.3;0.263656;296.464;66.7
51.99832292;35.4;0.24501;227.569;60.5
52.24333333;35.5;0.228667;244.888;66
52.472;35.6;0.233333;262.391;59.7
52.70533333;36.1;0.239042;257.143;71.5
52.944375;36.2;0.213625;251.002;73
53.158;36.3;0.216813;280.866;68.7
53.3748125;36.4;0.231187;276.737;71.6
53.606;36.5;0.238;259.53;72
53.844;36.6;0.242667;252.101;69.9
54.08666667;37.1;0.25426;247.253;68.4
54.34092708;37.2;0.212406;235.979;68.6
54.55333333;37.3;0.300948;282.478;63.4
54.85428125;37.4;0.305719;199.37;56.4
55.16;37.5;0.298667;196.259;59.3
55.45866667;37.6;0.466667;200.893;55.6
55.92533333;38.1;0.340667;128.571;65.9
56.266;38.2;0.191333;176.125;70
56.45733333;38.3;0.163333;313.589;70.8
56.62066667;38.4;0.247333;367.347;71.4
56.868;38.5;0.252187;242.588;74
57.1201875;38.6;0.238656;237.918;71.6
57.35884375;39.1;0.225396;251.408;70.9
57.58423958;39.2;0.225094;266.198;68.7
57.80933333;39.3;0.241187;266.556;68.2
58.05052083;39.4;0.203479;248.769;69
58.254;39.5;0.182;294.87;72.7
58.436;39.6;0.261333;329.67;69.3
58.69733333;40.1;0.200667;229.592;69.6
58.898;40.2;0.200667;299.003;74.3
59.09866667;40.3;0.196;299.003;74.5
59.29466667;40.4;0.191333;306.122;70.3
59.486;40.5;0.224;313.589;74.2
59.71;40.6;0.294;267.857;79.8
60.004;41.1;0.252;204.082;73.5
60.256;41.2;0.196;238.095;69.2
60.452;41.3;0.214667;306.122;76.2
60.66666667;41.4;0.163333;279.503;70.8
60.83;41.5;0.224;367.347;72
61.054;41.6;0.252;267.857;71.2
61.306;42.1;0.267094;238.095;70.9
61.57309375;42.2;0.166906;224.64;71.3
61.74;42.3;0.182;359.483;73.1
61.922;42.4;0.219333;329.67;75.1
62.14133333;42.5;0.219333;273.556;73.3
62.36066667;42.6;0.228667;273.556;69.9
62.58933333;43.1;0.252;262.391;69.8
62.84133333;43.2;0.21524;238.095;71.5
63.05657292;43.3;0.204042;278.759;69
63.26061458;43.4;0.225375;294.058;64.6
63.48598958;43.5;0.21401;266.223;68.6
63.7;43.6;0.237;280.36;65.8
63.937;44.1;0.226052;253.165;66
64.16305208;44.2;0.190281;265.426;69.1
64.35333333;44.3;0.182;315.323;69.3
64.53533333;44.4;0.205333;329.67;72.3
64.74066667;44.5;0.200667;292.208;72.9
64.94133333;44.6;0.308;299.003;71.9
65.24933333;45.1;0.284667;194.805;68.6
65.534;45.2;0.28;210.773;66.2
65.814;45.3;0.220979;214.286;66.4
66.03497917;45.4;0.180354;271.519;65.6
66.21533333;45.5;0.172667;332.679;69.7
66.388;45.6;0.382667;347.49;69
66.77066667;46.1;0.266;156.794;71.9
67.03666667;46.2;0.212031;225.564;70
67.24869792;46.3;0.175302;282.977;69.9
67.424;46.4;0.172667;342.266;70.6
