Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
2.236734693;1;1.66531;0;84.7
3.902040816;2;1.60816;36.0294;78.9
5.510204081;3;1.6898;37.3096;78.9
7.2;4;1.77143;35.5072;79.3
8.971428571;5;1.64898;33.871;75.3
10.62040816;6;1.66615;36.3861;78.1
12.28655329;7;1.59916;36.0113;83.2
13.88571429;8;2.12245;37.5197;84.4
16.00816327;9;1.69796;28.2692;84.6
17.70612245;10;1.54286;35.3365;78.9
19.24897959;11;1.7551;38.8889;82.4
21.00408163;12;1.67347;34.186;83
22.67755102;13;1.69796;35.8537;80.2
24.3755102;14;1.82288;35.3365;75.8
26.19839002;15;1.80977;32.915;71.2
28.00816327;16;1.92653;33.1533;75.4
29.93469388;17;1.82195;31.1441;68.7
31.75664399;18;1.70458;32.9317;72.8
33.46122449;19;1.6;35.1993;73.2
35.06122449;20;1.90204;37.5;72.3
36.96326531;21;1.71429;31.5451;66.8
38.67755102;22;2;35;63
40.67755102;23;2.00816;30;68.9
42.68571429;24;2.19982;29.878;61.2
44.88553288;25;2.17998;27.275;70.9
47.0655102;26;1.94971;27.5232;64.9
49.01521542;27;1.92025;30.7739;66.1
50.93546485;28;2.00424;31.2459;62.9
52.93970522;29;1.84669;29.9365;67.1
54.78639456;30;2.10873;32.4906;56.2
56.89512472;31;1.80063;28.4531;74.2
58.69575964;32;1.72057;33.3216;80.4
60.41632653;33;1.65714;34.8722;83.1
62.07346939;34;1.73932;36.2069;80.9
63.81278912;35;2.18721;34.4962;78.7
66;36;1.60583;27.4322;75.5
67.60582766;37;1.63499;37.3639;81.3
69.24081633;38;1.51837;36.6975;80.7
70.75918367;39;1.83673;39.5161;82.2
72.59591837;40;1.78776;32.6667;79.3
74.38367347;41;2.21224;33.5616;77.4
76.59591837;42;1.71429;27.1218;68.1
78.31020408;43;1.7551;35;67.4
80.06530612;44;1.77959;34.186;74.7
81.84489796;45;1.86406;33.7156;79.4
83.70895692;46;1.58084;32.1878;72.6
85.28979592;47;1.57551;37.9545;77.1
86.86530612;48;1.57551;38.0829;86.5
88.44081633;49;1.52653;38.0829;79.9
89.96734694;50;1.45306;39.3048;82
91.42040816;51;1.57551;41.2921;80.2
92.99591837;52;1.60816;38.0829;73.7
94.60408163;53;1.69796;37.3096;80.1
