Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
1.141333333;1;6.21867;0;63.8
7.36;2;6.21867;9.64837;76
13.57866667;3;6.58133;9.64837;52
20.16;4;7.06133;9.11669;66.6
27.22133333;5;5.87733;8.49698;62.3
33.09866667;6;5.82994;10.2087;66.6
38.92860417;7;5.8714;10.2917;67.6
44.8;8;5.664;10.219;75
50.464;9;6.66667;10.5932;72.2
57.13066667;10;5.55733;9;74.7
62.688;11;6.74133;10.7965;66.2
69.42933333;12;5.54667;8.90032;65.6
74.976;13;5.5086;10.8173;71.2
80.48460417;14;5.39273;10.8921;68.4
85.87733333;15;5.61067;11.1261;74.4
91.488;16;5.41867;10.6939;61.1
96.90666667;17;5.67467;11.0728;69.1
102.5813333;18;5.952;10.5733;69.7
108.5333333;19;5.632;10.0806;58.9
114.1653333;20;4.81067;10.6534;71.2
118.976;21;4.544;12.4723;71
123.52;22;4.58667;13.2042;71.7
128.1066667;23;4.30088;13.0814;73.1
132.4075417;24;4.82979;13.9506;70.2
137.2373333;25;4.39467;12.4229;73.2
141.632;26;4.55744;13.6529;79.8
146.1894375;27;4.41323;13.1653;70.9
150.6026667;28;4.896;13.5955;81.2
155.4986667;29;5.152;12.2549;78.1
160.6506667;30;5.23733;11.646;76.2
165.888;31;5.32267;11.4562;65.3
171.2106667;32;5.30417;11.2725;68.5
176.5148333;33;5.4265;11.3119;65.5
181.9413333;34;5.088;11.0569;63.5
187.0293333;35;4.81067;11.7925;60.2
191.84;36;4.66133;12.4723;67
196.5013333;37;4.39467;12.8719;67.2
200.896;38;4.288;13.6529;72.7
205.184;39;4.04267;13.9925;78.4
209.2266667;40;5.36533;14.8417;85.5
214.592;41;5.38667;11.1829;81.9
219.9786667;42;5.664;11.1386;81.5
225.6426667;43;5.97333;10.5932;71.1
231.616;44;6.24;10.0446;63.2
237.856;45;6.144;9.61539;75.8
244;46;6.19733;9.76562;49.5
250.1973333;47;6.208;9.68158;66.8
256.4053333;48;5.088;9.66495;60.5
261.4933333;49;4.85333;11.7925;66.8
266.3466667;50;4.864;12.3626;69.1
271.2106667;51;4.75733;12.3355;75.3
275.968;52;5.55006;12.6121;79.1
281.5180625;53;5.71394;10.8107;75.9
287.232;54;5.248;10.5006;70.6
292.48;55;5.83467;11.4329;70.8
298.3146667;56;5.088;10.2834;62
303.4026667;57;5.22667;11.7925;76.3
308.6293333;58;5.056;11.4796;73.6
313.6853333;59;5.17333;11.8671;76.1
318.8586667;60;4.81133;11.5979;70.9
323.67;61;4.97158;12.4706;72.4
328.6415833;62;6.64375;12.0686;70.3
335.2853333;63;6.32533;9.03104;68.7
341.6106667;64;5.41867;9.48567;80.9
347.0293333;65;5.14133;11.0728;81.7
352.1706667;66;6.112;11.6701;78.1
358.2826667;67;6.61333;9.81675;69.9
364.896;68;6.25067;9.07258;57.9
371.1466667;69;9.68533;9.59898;61.5
380.832;70;7.22133;6.19493;59.9
388.0533333;71;0;8.30871;61.5
