Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
1.322448979;1;2.05714;0;79.2
3.379591836;2;1.77143;29.1667;75.4
5.151020408;3;1.88256;33.871;75.8
7.033582766;4;1.68478;31.8715;71.3
8.718367346;5;1.81224;35.6129;81.7
10.53061224;6;1.71429;33.1081;69.1
12.24489796;7;1.6898;35;71.3
13.93469388;8;1.65531;35.5072;71.9
15.59;9;1.7651;36.2471;76.1
17.35510204;10;1.75415;33.9924;79.1
19.1092517;11;1.76422;34.2046;79.3
20.87346939;12;1.75964;34.0094;71.2
22.63310658;13;1.8171;34.0979;73.1
24.45020408;14;1.68041;33.0197;73.9
26.13061224;15;1.79719;35.7056;77.4
27.92780045;16;1.83243;33.3855;83
29.76022676;17;1.77447;32.7435;78.4
31.53469388;18;1.76327;33.813;78
33.29795918;19;1.7551;34.0278;75.6
35.05306122;20;1.73494;34.186;72.7
36.78800454;21;1.67585;34.5833;74.7
38.46385488;22;1.66676;35.8027;73.9
40.13061224;23;1.73878;35.998;77.2
41.86938776;24;1.76327;34.507;75.7
43.63265306;25;2.18612;34.0278;77.1
45.81877551;26;1.87102;27.4459;72.8
47.68979592;27;1.73528;32.0681;78.3
49.42507937;28;1.84839;34.5765;76.3
51.27346939;29;1.85306;32.4607;75.6
53.12653061;30;1.80408;32.3789;72.1
54.93061224;31;1.85306;33.2579;80.8
56.78367347;32;1.65413;32.3789;79.4
58.43780045;33;1.70098;36.2729;81.4
60.13877551;34;1.81224;35.2739;80.8
61.95102041;35;1.75873;33.1081;84.1
63.70975057;36;1.60454;34.1155;78.3
65.31428571;37;1.76327;37.394;80
67.07755102;38;1.78703;34.0278;69.9
68.8645805;39;1.70685;33.5753;75.9
70.57142857;40;1.75388;35.1525;76.9
72.32530612;41;1.84138;34.2099;80.2
74.16668934;42;1.89608;32.5842;79
76.06276644;43;1.88009;31.6443;74.7
77.94285714;44;1.76728;31.9134;63.7
79.71013605;45;1.56333;33.9505;70.2
81.27346939;46;1.57551;38.3795;69.8
82.84897959;47;1.54286;38.0829;69.1
84.39183673;48;1.58231;38.8889;67.9
85.97414966;49;1.60136;37.9192;72.5
87.5755102;50;2.16381;37.4681;72.7
89.73931973;51;2.02385;27.7289;75.9
91.7631746;52;2.19601;29.6464;69.2
93.95918367;53;2.18776;27.3223;67.2
96.14693878;54;1.93995;27.4254;71.2
98.08689342;55;1.92127;30.9286;73.6
100.0081633;56;1.86939;31.2293;77
101.877551;57;2.06209;32.0961;76.6
103.9396372;58;2.15571;29.0967;69.8
106.0953515;59;1.92914;27.833;65.9
108.0244898;60;1.75243;31.102;71.4
109.7769161;61;1.74413;34.2382;71.9
111.5210431;62;1.70345;34.4012;64.9
113.2244898;63;1.81878;35.2227;72.5
115.0432653;64;1.95075;32.9892;74.6
116.9940136;65;1.90494;30.7574;75.5
118.8989569;66;2.00735;31.497;75.3
120.9063039;67;1.91354;29.8902;76.2
122.8198413;68;1.99685;31.3555;75.9
124.8166893;69;2.18739;30.0474;73.5
127.0040816;70;1.82857;27.4299;75.3
128.8326531;71;1.90061;32.8125;77
130.7332653;72;1.80551;31.5688;73.9
132.5387755;73;1.8449;33.2316;74.5
134.3836735;74;2.14694;32.5221;72.9
136.5306122;75;2.69624;27.9468;72.8
139.2268481;76;1.72825;22.2532;62.9
140.955102;77;1.58367;34.7171;70.3
142.5387755;78;1.53469;37.8866;72.6
144.0734694;79;1.67238;39.0957;75.8
145.7458503;80;1.68272;35.877;75.2
147.4285714;81;1.53469;35.6565;73.7
148.9632653;82;1.60816;39.0957;73.8
150.5714286;83;1.59184;37.3096;70.3
152.1632653;84;1.55918;37.6923;74.8
153.722449;85;1.55497;38.4817;76.4
155.277415;86;1.52259;38.5861;78.4
156.8;87;1.56735;39.4067;75.9
158.3673469;88;1.51837;38.2812;82.1
159.8857143;89;1.55918;39.5161;79.2
161.444898;90;1.68163;38.4817;77.2
163.1265306;91;2.00816;35.6796;83.4
165.1346939;92;1.6898;29.878;76.8
166.8244898;93;1.64898;35.5072;76.7
168.4734694;94;1.63313;36.3861;80.2
170.1065986;95;1.94238;36.7393;78.3
172.0489796;96;1.86939;30.8899;69.7
173.9183673;97;1.77959;32.0961;74.8
175.6979592;98;1.83673;33.7156;77.5
177.5346939;99;1.98367;32.6667;83.5
179.5183673;100;1.66531;30.2469;73.1
181.1836735;101;1.82857;36.0294;80
183.0122449;102;1.64082;32.8125;72.7
184.6530612;103;1.72245;36.5672;78
186.3755102;104;1.6771;34.8341;82
188.0526077;105;1.90145;35.7761;79.2
189.954059;106;1.75206;31.5548;66
191.7061224;107;1.78776;34.2453;74.5
193.4938776;108;1.75392;33.5616;71.2
195.2478005;109;1.74812;34.209;74.7
196.9959184;110;1.83655;34.3226;77.1
198.8324717;111;1.76345;32.6699;75
200.5959184;112;1.66531;34.0243;77.5
202.2612245;113;1.72245;36.0294;78.5
203.9836735;114;1.89365;34.8341;78.8
205.8773243;115;1.72268;31.6848;81.3
207.6;116;1.60458;34.8295;71.7
209.2045805;117;1.53973;37.393;78.7
210.7443084;118;1.50059;38.9679;74.5
212.244898;119;1.62449;39.9843;79.6
213.8693878;120;1.55918;36.9347;74.3
215.4285714;121;1.59764;38.4817;78.2
217.0262132;122;1.5044;37.5554;75.3
218.5306122;123;1.80934;39.883;78.5
220.3399546;124;1.74984;33.1612;71.3
222.0897959;125;1.82857;34.2888;76.3
223.9183673;126;1.79399;32.8125;73.4
225.7123583;127;1.89581;33.445;78.3
227.6081633;128;2.01633;31.6488;78.1
229.6244898;129;1.94032;29.7571;78.7
231.5648073;130;1.97206;30.9228;78.1
233.5368707;131;2.28354;30.425;71.4
235.8204082;132;1.96891;26.275;71
237.7893197;133;1.74828;30.4737;73
239.5375964;134;1.76036;34.3195;74.4
241.2979592;135;1.74694;34.0839;67
243.044898;136;1.78776;34.3458;75.3
244.8326531;137;1.72068;33.5616;76.1
246.5533333;138;1.75687;34.8699;76.9
248.3102041;139;1.70612;34.1516;72.5
250.0163265;140;1.79592;35.1675;75.3
251.8122449;141;1.65469;33.4091;81.3
253.4669388;142;1.74122;36.2605;77
255.2081633;143;1.79592;34.4585;80.4
257.0040816;144;1.67442;33.4091;79.6
258.6785034;145;1.7215;35.8333;78.7
260.4;146;1.67347;34.8534;75.8
262.0734694;147;1.69796;35.8537;78.3
263.7714286;148;1.68501;35.3365;73.5
265.4564399;149;1.63744;35.6081;76.7
267.0938776;150;1.70186;36.6426;79.9
268.795737;151;1.71898;35.2556;76.5
270.5147166;152;2.16283;34.9044;77.8
272.677551;153;1.81224;27.7414;72.9
274.4897959;154;1.73061;33.1081;78.7
276.2204082;155;1.79535;34.6698;77.7
278.0157596;156;1.86995;33.4196;78.8
279.8857143;157;1.92327;32.0863;78.3
281.8089796;158;2.00327;31.1969;82.6
283.8122449;159;1.6898;29.9511;81.2
285.5020408;160;1.77143;35.5072;80
287.2734694;161;1.84816;33.871;81.1
