Onset;Bar.Minim;Duration (s);Tempo (bpm);Intensity (dB)
2.174240362;1.1;1.12299;0;76.2
3.29723356;1.2;0.882358;53.4286;74.4
4.179591836;2.1;0.928798;67.9996;77.1
5.108390022;2.2;0.905578;64.5996;71.8
6.013968253;3.1;0.940408;66.256;79.1
6.954376417;3.2;0.952018;63.8021;75.9
7.906394557;4.1;0.940408;63.024;75.4
8.846802721;4.2;0.847528;63.8021;78
9.694331065;5.1;1.02168;70.7941;82.5
10.71600907;5.2;0.928798;58.7269;74.7
11.64480726;6.1;0.952018;64.5996;75.9
12.5968254;6.2;0.917188;63.024;74.4
13.51401361;7.1;0.928798;65.4173;75
14.44281179;7.2;0.963628;64.5996;72.6
15.40643991;8.1;0.905578;62.2647;72.9
16.31201814;8.2;0.870748;66.256;75.5
17.18276644;9.1;0.940408;68.9062;79.3
18.1231746;9.2;0.917188;63.8021;79
19.04036281;10.1;0.893968;65.4173;80.2
19.93433107;10.2;0.918231;67.1165;78
20.85256236;11.1;0.892925;65.343;80.4
21.74548753;11.2;0.905578;67.1949;74.9
22.65106576;12.1;0.899773;66.256;76.1
23.550839;12.2;0.922993;66.6835;79.7
24.4738322;13.1;0.930544;65.0059;80.7
25.40437642;13.2;0.915442;64.4784;77.4
26.31981859;14.1;0.893968;65.5421;78.2
27.21378685;14.2;0.859138;67.1165;80
28.07292517;15.1;0.882358;69.8374;78.1
28.95528345;15.2;0.893968;67.9996;77.2
29.8492517;16.1;0.928798;67.1165;79.8
30.77804989;16.2;0.905578;64.5996;80.4
31.68362812;17.1;0.928798;66.256;80.2
32.6124263;17.2;0.893968;64.5996;79.5
33.50639456;18.1;0.905578;67.1165;78.9
34.41197279;18.2;0.917188;66.256;79.4
35.329161;19.1;0.905578;65.4173;79.7
36.23473923;19.2;0.905578;66.256;77.9
37.14031746;20.1;0.937936;66.256;75.3
38.07825397;20.2;0.88483;63.9702;75.4
38.9630839;21.1;0.928798;67.8096;77
39.89188209;21.2;0.899955;64.5996;79.6
40.79183673;22.1;0.905397;66.67;81.2
41.69723356;22.2;0.882358;66.2693;80.7
42.57959184;23.1;0.940408;67.9996;79.6
43.52;23.2;0.917188;63.8021;79.7
44.43718821;24.1;0.905578;65.4173;82.2
45.34276644;24.2;0.923764;66.256;82.6
46.26653061;25.1;0.974467;64.9516;80.7
