Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
187.12;93;1.98;36.9743;72.4
189.1;94;1.76333;30.303;66.7
190.8633333;95;1.78667;34.0265;76.9
192.65;96;1.78333;33.5821;74.2
194.4333333;97;1.78333;33.6449;74.6
196.2166667;98;1.73333;33.6449;75.5
197.95;99;1.91;34.6154;76.4
199.86;100;2.11;31.4136;66.3
201.97;101;2.03978;28.436;63.8
204.0097813;102;1.74355;29.4149;77.1
205.7533333;103;1.85;34.4125;76.3
207.6033333;104;1.21667;32.4324;70.5
208.82;105;1.98333;49.3151;70
210.8033333;106;1.74;30.2521;75.3
212.5433333;107;1.99667;34.4828;77.1
214.54;108;2.19;30.0501;73
216.73;109;1.79667;27.3973;75.6
218.5266667;110;2.01459;33.3952;76.7
220.5412604;111;2.22994;29.7827;75.4
222.7711979;112;2.24764;26.9066;74.9
225.0188333;113;2.60117;26.6947;70.3
227.62;114;2.17667;23.0666;69.4
229.7966667;115;4.05933;27.5651;55.7
233.856;1;1.368;14.7808;66.9
235.224;2;1.296;43.8596;64.1
236.52;3;1.296;46.2963;68.9
237.816;4;1.248;46.2963;66.8
239.064;5;1.248;48.0769;72.8
240.312;6;1.2;48.0769;68
241.512;7;1.272;50;74.9
242.784;8;1.224;47.1698;72
244.008;9;1.272;49.0196;73
245.28;10;1.368;47.1698;71.6
246.648;11;1.248;43.8596;67.8
247.896;12;1.344;48.0769;70.9
249.24;13;1.416;44.6429;72.5
250.656;14;1.608;42.3729;64.3
252.264;15;1.44;37.3134;62.9
253.704;16;1.344;41.6667;69.9
255.048;17;1.344;44.6429;72.6
256.392;18;1.248;44.6429;68.9
257.64;19;1.32;48.0769;72.6
258.96;20;1.368;45.4545;67.7
260.328;21;1.248;43.8596;69.8
261.576;22;1.248;48.0769;76
262.824;23;1.272;48.0769;79.7
264.096;24;1.37067;47.1698;68.8
265.4666667;25;1.29333;43.7743;75.9
266.76;26;1.32;46.3918;67.3
268.08;27;1.41;45.4545;71.5
269.49;28;1.63;42.5532;64.1
271.12;29;1.36;36.8098;70.2
272.48;30;1.3;44.1176;64.6
273.78;31;1.32667;46.1538;72.6
275.1066667;32;1.29323;45.2261;66.7
276.3998958;33;1.27344;46.3955;63.3
277.6733333;34;1.22;47.1166;65.3
278.8933333;35;1.33333;49.1803;69.7
280.2266667;36;1.21;45;65
281.4366667;37;1.54667;49.5868;64.3
282.9833333;38;1.52;38.7931;65.9
284.5033333;39;1.27667;39.4737;74.7
285.78;40;1.22667;46.9974;71.6
287.0066667;41;1.26;48.913;76.5
288.2666667;42;1.28667;47.619;71.6
289.5533333;43;1.37667;46.6321;72.3
290.93;44;1.29333;43.5835;67.6
292.2233333;45;1.28333;46.3918;74.9
293.5066667;46;1.33667;46.7532;73
294.8433333;47;1.31333;44.8878;80.9
296.1566667;48;1.28333;45.6853;76.2
297.44;49;1.28333;46.7532;80.3
298.7233333;50;1.26278;46.7532;80.9
299.9861146;51;1.20055;47.5142;80.7
301.1866667;52;1.21342;49.977;79.8
302.4000833;53;1.39658;49.4472;80.3
303.7966667;54;1.23333;42.962;79.8
305.03;55;1.19333;48.6486;78.5
306.2233333;56;1.23;50.2793;85.2
307.4533333;57;1.24667;48.7805;80.5
308.7;58;1.26667;48.1283;73.8
309.9666667;59;1.31667;47.3684;75.5
311.2833333;60;1.28333;45.5696;60.2
312.5666667;61;1.24;46.7532;68.2
313.8066667;62;1.21;48.3871;66.4
315.0166667;63;1.22;49.5868;75.1
316.2366667;64;1.2;49.1803;70.2
317.4366667;65;1.20667;50;73.5
318.6433333;66;1.21333;49.7238;71.3
319.8566667;67;1.25667;49.4506;74
321.1133333;68;1.42;47.7454;65.6
322.5333333;69;1.28667;42.2535;69.4
323.82;70;1.56333;46.6321;60.8
325.3833333;71;1.27667;38.3795;66
326.66;72;1.33333;46.9974;68
327.9933333;73;1.36;45;62.3
329.3533333;74;1.38;44.1176;66.3
330.7333333;75;1.49333;43.4783;70.8
332.2266667;76;0;40.1786;64
