Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
0.473469387;1;1.86939;0;80
2.342857142;2;1.81224;32.0961;75.8
4.15510204;3;1.89837;33.1081;75.9
6.053469387;4;1.75061;31.6061;69.3
7.804081632;5;1.84381;34.2737;82.6
9.647891156;6;1.84506;32.5413;79.3
11.49294785;7;1.83272;32.5193;78.4
13.32566893;8;1.76005;32.7382;78.4
15.08571429;9;1.85905;34.09;88.5
16.9447619;10;1.8576;32.2746;78
18.80235828;11;1.83501;32.2998;76.9
20.63736961;12;1.75447;32.6973;80.7
22.39183673;13;1.92447;34.1984;79
24.31630385;14;1.78166;31.1775;82
26.09795918;15;1.80408;33.6765;81.4
27.90204082;16;1.88846;33.2579;87.1
29.79049887;17;1.85032;31.772;85.6
31.64081633;18;1.86939;32.4269;88
33.51020408;19;1.80408;32.0961;80
35.31428571;20;1.81932;33.2579;83.1
37.13360544;21;1.79701;32.9794;77.5
38.93061224;22;1.80782;33.3889;82.2
40.73843537;23;1.83063;33.1891;80.6
42.56907029;24;1.85542;32.7755;80.1
44.4244898;25;2.19095;32.3377;82.1
46.61544218;26;2.01313;27.3854;72.7
48.62857143;27;1.87483;29.8043;73.7
50.50340136;28;1.9027;32.0029;74
52.40609977;29;1.89376;31.5342;76.8
54.29986395;30;1.87973;31.6829;80.1
56.17959184;31;1.85014;31.9195;84.3
58.02972789;32;1.75803;32.43;82
59.7877551;33;1.838;34.1292;82.5
61.62575964;34;2.22519;32.6441;80.9
63.85095238;35;1.86333;26.964;80.1
65.71428571;36;1.80633;32.2004;79.6
67.52061224;37;1.81816;33.2166;80
69.33877551;38;1.9639;33.0003;68.2
71.30267574;39;1.78304;30.5515;76.5
73.08571429;40;1.93469;33.6504;70.6
75.02040816;41;1.69796;31.0127;70.2
76.71836735;42;1.84934;35.3365;73.2
78.56770975;43;1.77592;32.444;71.1
80.34362812;44;1.86045;33.7853;58.8
82.20408163;45;1.77143;32.2502;56.7
83.9755102;46;1.77143;33.871;65.3
85.74693878;47;1.73061;33.871;60.4
87.47755102;48;1.70612;34.6698;62.5
89.18367347;49;1.67347;35.1675;70.8
90.85714286;50;1.80408;35.8537;79.4
92.66122449;51;2;33.2579;79.2
94.66122449;52;2.13061;30;66.5
96.79183673;53;2.22041;28.1609;60.8
99.0122449;54;1.92653;27.0221;78.1
100.9387755;55;2.05714;31.1441;82.2
102.9959184;56;2.26082;29.1667;76.7
105.2567347;57;2.22844;26.5391;68.8
107.4851701;58;2.26993;26.9247;69.6
109.755102;59;2.22041;26.4325;65.3
111.9755102;60;1.96735;27.0221;70.4
113.9428571;61;2.32526;30.4979;75.5
116.2681179;62;2.08413;25.8036;59
118.3522449;63;2.17673;28.789;62.8
120.5289796;64;2.11592;27.5642;70.9
122.644898;65;2.11429;28.3565;76.2
124.7591837;66;2.23673;28.3784;74.7
126.9959184;67;2.02714;26.8248;72.5
129.0230612;68;2.02184;29.5983;75.9
131.044898;69;2.3073;29.676;79.5
133.3521995;70;2.02844;26.0044;63.9
135.3806349;71;2.24984;29.5794;67.8
137.6304762;72;2.03483;26.6685;63.6
139.6653061;73;1.98222;29.4865;64.1
141.6475283;74;2.23492;30.2691;74.3
143.882449;75;2.57161;26.8466;58
146.454059;76;1.81687;23.3317;57.8
148.2709297;77;1.81125;33.0238;64.9
150.0821769;78;1.75311;33.1263;67.8
151.8352834;79;1.74839;34.225;67.9
153.5836735;80;1.81007;34.3173;81.7
155.3937415;81;1.75891;33.1479;75
157.1526531;82;1.72306;34.112;72
158.8757143;83;1.67939;34.8217;70
160.555102;84;1.63265;35.7273;77.5
162.1877551;85;1.70612;36.75;78.8
163.8938776;86;1.6898;35.1675;78.4
165.5836735;87;1.63265;35.5072;83.3
167.2163265;88;1.60816;36.75;80.9
168.8244898;89;1.64744;37.3096;79.5
170.4719274;90;1.72726;36.4202;77
172.1991837;91;1.87429;34.7372;80.4
174.0734694;92;1.67347;32.0122;74.5
175.7469388;93;1.79592;35.8537;81.2
177.5428571;94;1.77959;33.4091;77.7
