Onset;Bar;Duration (s);Tempo (bpm);Intensity (dB)
0.620408163;1;1.44327;0;64.8
2.063673469;2;1.36816;41.5724;61.8
3.431836735;3;1.41388;43.8544;62
4.845714286;4;1.29633;42.4365;62.4
6.142040816;5;1.39755;46.2846;66.4
7.539591837;6;1.30286;42.9322;65.8
8.84244898;7;1.31265;46.0526;68.1
10.15510204;8;1.2702;45.709;69.3
11.42530612;9;1.31265;47.2365;66.1
12.73795918;10;1.37143;45.709;72.4
14.10938776;11;1.29633;43.75;67.4
15.40571429;12;1.42039;46.2846;70.1
16.82609977;13;1.70451;42.2421;77.8
18.53061225;14;1.73714;35.2007;69.3
20.2677551;15;1.42367;34.5395;61.1
21.69142857;16;1.2898;42.1445;67.5
22.98122449;17;1.41061;46.519;69.7
24.39183674;18;1.29306;42.5347;68.3
25.68489796;19;1.38449;46.4015;67.8
27.06938776;20;1.30612;43.3373;70.4
28.3755102;21;1.26367;45.9375;75
29.63918367;22;1.22122;47.4806;73.9
30.86040816;23;1.30612;49.131;78.7
32.16653061;24;1.33551;45.9375;73.7
33.50204082;25;1.34204;44.9267;78.4
34.84408163;26;1.51837;44.708;73.5
36.36244898;27;1.64898;39.5161;75.2
38.01142857;28;1.63592;36.3861;68.9
39.64734694;29;1.47592;36.6766;67.9
41.12326531;30;1.38122;40.6527;63.6
42.5044898;31;1.41061;43.4397;71.4
43.91510204;32;1.35837;42.5347;75
45.27346939;33;1.39429;44.1707;70.9
46.6677551;34;1.37143;43.0328;70.1
48.03918367;35;1.47918;43.75;72
49.51836735;36;1.33878;40.5629;68.3
50.85714286;37;1.44;44.8171;71.3
52.29714286;38;1.27673;41.6667;69.3
53.57387755;39;1.30224;46.9949;69.5
54.87612245;40;1.29556;46.0743;69.9
56.17167801;41;1.36955;46.3122;78.2
57.54122449;42;1.30939;43.8101;73.4
58.85061225;43;1.32245;45.8229;73.3
60.17306122;44;1.30939;45.3704;73.8
61.48244898;45;1.40082;45.8229;75.4
62.88326531;46;1.42367;42.8322;69.3
64.30693878;47;1.32571;42.1445;77.5
65.63265306;48;1.27052;45.2586;72.9
66.9031746;49;1.33846;47.2247;78.3
68.24163265;50;1.2702;44.8277;78.3
69.51183674;51;1.33878;47.2365;74.8
70.85061225;52;1.31265;44.8171;78
72.16326531;53;1.31805;45.709;81.9
73.48131519;54;1.25828;45.5218;78.9
74.73959184;55;1.24408;47.6843;82.8
75.98367347;56;1.30286;48.2283;82.5
77.28653061;57;1.34857;46.0526;82.5
78.63510204;58;1.32571;44.4915;78.6
79.96081633;59;1.50531;45.2586;75.3
81.46612245;60;1.36816;39.859;66.5
82.83428571;61;1.38776;43.8544;66.3
84.22204082;62;1.27673;43.2353;66.1
85.49877551;63;1.44653;46.9949;69.7
86.94530612;64;1.26367;41.4786;68
88.20897959;65;1.30286;47.4806;71
89.51183674;66;1.25061;46.0526;72.4
90.76244898;67;1.45633;47.9765;68.8
92.21877551;68;1.53469;41.1996;62.5
93.75346939;69;1.3649;39.0957;70.7
95.11836735;70;1.52163;43.9593;70.7
96.64;71;1.28;39.4313;71.5
97.92;72;1.35184;46.875;69.6
99.27183674;73;1.41388;44.3841;69.4
100.6857143;74;1.45959;42.4365;61.1
102.1453061;75;1.53469;41.1074;66.9
103.68;76;1.70449;39.0957;61.6
105.3844898;77;1.94286;35.2011;62.5
107.3273469;78;2.44245;30.8824;68.8
109.7697959;79;1.59347;24.5655;62.6
111.3632653;80;1.62612;37.6537;70.3
112.9893878;81;1.49551;36.8976;68.2
114.484898;82;1.66492;40.1201;72
116.1498186;83;1.62324;36.0378;66.9
117.7730612;84;1.51789;36.9631;70.7
119.2909524;85;1.55803;39.5285;75.7
120.8489796;86;1.53143;38.5102;69.9
122.3804082;87;1.67837;39.1791;68.9
124.0587755;88;1.89388;35.749;71.2
125.9526531;89;2.25959;31.681;65.9
128.2122449;79;1.6573;26.5535;58.3
129.8695465;80;1.56556;36.2034;69.4
131.435102;81;1.40408;38.3251;69.5
132.8391837;82;1.64524;42.7326;71.2
134.4844218;83;1.59395;36.4689;66.4
136.0783673;84;1.46293;37.6424;72.1
137.5412925;85;1.51177;41.0137;74.7
139.0530612;86;1.53143;39.6886;72.3
140.5844898;87;1.58694;39.1791;68.6
142.1714286;88;1.88735;37.8086;70.9
144.0587755;89;2.34449;31.7907;67.6
146.4032653;90;1.61306;25.5919;65.3
148.0163265;91;1.53796;37.1964;73.4
149.5542857;92;1.46612;39.0127;68.3
151.0204082;93;1.69469;40.9243;72
152.715102;94;1.5902;35.4046;70
154.3053061;95;1.54449;37.731;70.9
155.8497959;96;1.61633;38.8478;72.4
157.4661224;97;1.58041;37.1212;73.9
159.0465306;98;1.50857;37.9649;72.2
160.555102;99;2.04735;39.7727;71
162.602449;100;1.88082;29.3062;73.4
164.4832653;101;1.62476;31.901;69.2
166.1080272;102;1.66993;36.9285;73.7
167.7779592;103;1.74041;35.9296;69
169.5183673;104;1.89578;34.4747;67.9
171.4141497;105;1.56467;31.6492;64.4
172.9788209;106;1.66735;38.3467;71.9
174.6461678;107;1.88281;35.9853;70
176.5289796;108;1.94147;31.8672;67.9
178.4704535;90;1.61118;30.9044;65.3
180.0816327;91;1.50857;37.2398;71.1
181.5902041;92;1.48571;39.7727;65.8
183.0759184;93;1.65247;40.3846;69
184.72839;94;1.54753;36.3092;66.8
186.2759184;95;1.61433;38.7715;68.7
187.8902494;96;1.48444;37.1671;66.9
189.3746939;97;1.53819;40.4192;71.7
