Onset;Bar.Minim;Duration (s);Tempo (bpm);Intensity (dB)
1.741496598;1.1;1.30612;0;70
3.047619047;1.2;1.10295;45.9375;68
4.150566893;2.1;1.01832;54.3997;69.8
5.168888888;2.2;1.05406;58.9205;70.3
6.222947845;3.1;1.02748;56.9228;69.5
7.250430839;3.2;1.10875;58.3951;71.7
8.359183673;4.1;1.03329;54.1149;77.9
9.392471655;4.2;1.07973;58.0671;69.2
10.47219955;5.1;1.15519;55.5696;74.5
11.62739229;5.2;1.08553;51.9394;78.1
12.71292517;6.1;1.11456;55.2724;73.4
13.82748299;6.2;1.19002;53.833;71.4
15.01750567;7.1;1.12036;50.4192;74.4
16.13786848;7.2;1.36998;53.5541;67.4
17.5078458;8.1;1.10444;43.7963;64.6
18.61229025;8.2;1.13628;54.326;62.5
19.74857143;9.1;1.161;52.8038;61.2
20.90956916;9.2;1.01007;51.6797;63.8
21.91963719;10.1;1.06231;59.4019;66.5
22.98195011;10.2;0.882358;56.4805;69.5
23.86430839;11.1;1.07973;67.9996;67.9
24.94403628;11.2;1.03329;55.5696;68.1
25.97732426;12.1;1.0449;58.0671;72.8
27.02222222;12.2;1.07973;57.4219;68.2
28.10195011;13.1;1.06812;55.5696;63.8
29.17006803;13.2;1.00834;56.1736;70.9
30.1784127;14.1;0.959547;59.5035;72.7
31.13795918;14.2;0.998458;62.5295;72.2
32.13641723;15.1;1.00426;60.0927;75.9
33.14068027;15.2;0.998458;59.7453;75.3
34.13913832;16.1;1.07331;60.0927;78.1
35.21244898;16.2;1.09195;55.9018;75.9
36.30439909;17.1;1.14358;54.9476;78.6
37.44798186;17.2;1.06231;52.4667;73.3
38.51029478;18.1;0.984422;56.4805;79
39.49471655;18.2;0.960249;60.9495;68.5
40.45496599;19.1;0.928798;62.4838;68.1
41.38376417;19.2;0.986848;64.5996;71.5
42.37061224;20.1;0.912834;60.7996;65.5
43.28344671;20.2;1.08408;65.7293;66.2
44.36752834;21.1;0.969433;55.3464;69.8
45.33696145;21.2;1.02748;61.8918;73.4
46.36444444;22.1;0.986848;58.3951;78
47.35129252;22.2;1.00426;60.7996;74.8
48.35555556;23.1;1.00426;59.7453;75.8
49.35981859;23.2;1.00426;59.7453;78
50.36408163;24.1;0.986848;59.7453;77.3
51.35092971;24.2;0.945556;60.7996;84.8
52.29648526;25.1;0.946871;63.4548;79.5
53.24335601;25.2;0.940408;63.3666;81.9
54.18376417;26.1;0.946213;63.8021;79.5
55.12997732;26.2;0.940408;63.4107;85.4
56.07038549;27.1;0.940408;63.8021;78.3
57.01079365;27.2;0.946213;63.8021;78.2
57.9570068;28.1;0.888163;63.4107;80.7
58.84517007;28.2;0.963628;67.5551;75.9
59.80879819;29.1;0.882358;62.2647;77.3
60.69115646;29.2;0.905578;67.9996;80
61.59673469;30.1;0.801088;66.256;74.1
62.39782313;30.2;0.876553;74.8981;80.5
63.27437642;31.1;0.855986;68.4499;88.4
64.13036281;31.2;0.94356;70.0946;79.3
65.0739229;32.1;0.975238;63.589;84.7
66.049161;32.2;0.933356;61.5234;86.2
66.98251701;33.1;1.20288;64.2841;71.4
68.18539683;33.2;1.34095;49.8803;74.6
69.52634921;34.1;0.986848;44.7443;69.1
70.51319728;34.2;0.975238;60.7996;85.3
71.48843537;35.1;1.01587;61.5234;73.9
72.50430839;35.2;0.957823;59.0625;73.8
73.46213152;36.1;0.957823;62.642;75.5
74.41995465;36.2;1.02748;62.642;74.7
75.44743764;37.1;1.03909;58.3951;75.5
76.48653061;37.2;1.03909;57.7427;71.2
77.52562358;38.1;1.00426;57.7427;75.4
78.52988662;38.2;0.969433;59.7453;74.5
79.49931973;39.1;0.947846;61.8918;77.4
80.44716553;39.2;0.973605;63.3014;75.2
81.42077098;40.1;0.992653;61.6266;77.2
82.41342404;40.2;0.986848;60.4441;83.1
83.40027211;41.1;1.01007;60.7996;75
84.41034014;41.2;1.05651;59.4019;73.8
85.46684807;42.1;1.01587;56.7909;77
86.48272109;42.2;0.952018;59.0625;81.3
87.43473923;43.1;0.928798;63.024;67.2
88.36353741;43.2;0.963628;64.5996;73.5
89.32716553;44.1;0.981043;62.2647;74.5
90.30820862;44.2;0.934603;61.1594;78.4
91.24281179;45.1;0.853333;64.1984;77.8
92.09614512;45.2;0.841723;70.3125;76
92.93786848;46.1;0.922993;71.2823;81.9
93.86086168;46.2;0.830113;65.0059;80.4
94.69097506;47.1;0.841723;72.2793;85
95.53269841;47.2;0.864943;71.2823;76.7
96.39764172;48.1;0.830113;69.3687;78.6
97.2277551;48.2;0.812698;72.2793;82.3
98.04045351;49.1;0.818503;73.8281;82
98.85895692;49.2;0.795283;73.3045;81.6
99.65424036;50.1;0.801088;75.4448;83.2
100.4553288;50.2;0.783673;74.8981;83.1
101.2390023;51.1;0.801088;76.5625;83.6
102.0400907;51.2;0.864943;74.8981;82.9
102.905034;52.1;0.766258;69.3687;78.6
103.6712925;52.2;0.789478;78.3026;80.6
104.460771;53.1;0.772063;75.9995;81.2
105.2328345;53.2;0.766258;77.7138;80.3
105.999093;54.1;0.754649;78.3026;83.9
106.7537415;54.2;0.760454;79.5072;79.8
107.514195;55.1;0.830113;78.9003;81.1
108.3443084;55.2;0.801088;72.2793;83.2
109.1453968;56.1;0.783673;74.8981;82.6
109.9290703;56.2;0.802562;76.5625;81
110.7316327;57.1;0.967959;74.7605;84.5
111.6995918;57.2;1.1668;61.9861;86
112.8663946;58.1;1.03909;51.4226;76.7
113.9054875;58.2;0.957823;57.7427;73.3
114.8633107;59.1;0.882358;62.642;79.1
115.7456689;59.2;0.870748;67.9996;79.6
116.6164172;60.1;0.841723;68.9062;82.7
117.4581406;60.2;0.899773;71.2823;77.2
118.3579138;61.1;0.946213;66.6835;74.8
119.304127;61.2;1.02748;63.4107;74.5
120.33161;62.1;0.934603;58.3951;75.2
121.2662132;62.2;0.934218;64.1984;81.9
122.2004308;63.1;0.936712;64.2249;76
123.1371429;63.2;0.973515;64.0538;80.4
124.1106576;64.1;0.917188;61.6323;81.7
125.0278458;64.2;0.928798;65.4173;83
125.956644;65.1;0.957823;64.5996;83.8
126.9144671;65.2;1.12617;62.642;83.1
128.0406349;66.1;1.19583;53.278;81
129.2364626;66.2;0.946213;50.1745;62.2
130.1826757;67.1;0.998458;63.4107;68
131.1811338;67.2;0.934603;60.0927;62.1
132.115737;68.1;0.928798;64.1984;63.9
133.0445351;68.2;0.943787;64.5996;61.9
133.988322;69.1;0.948639;63.5737;72.9
134.9369615;69.2;0.969433;63.2485;72.4
135.9063946;70.1;1.01007;61.8918;78
136.9164626;70.2;0.998458;59.4019;74.5
137.9149206;71.1;1.0449;60.0927;82.4
138.9598186;71.2;1.12036;57.4219;82.3
140.0801814;72.1;1.07392;53.5541;74.3
141.1541043;72.2;1.07392;55.8699;74.2
142.2280272;73.1;1.10295;55.8699;74.2
143.3309751;73.2;1.07392;54.3997;79.4
144.404898;74.1;1.17261;55.8699;69.7
145.5775057;74.2;1.17261;51.168;79.3
146.7501134;75.1;1.20163;51.168;71.7
147.951746;75.2;1.24227;49.9321;68.9
